lat,lon,address,locality,state,postcode,territory_count,territory1,territory2,territory3,territory4,territory5
-28.5587,153.5446,BRUNSWICK HEADS NSW 2483,BRUNSWICK HEADS,NSW,2483,1,Bundjalung,NA,NA,NA,NA
-28.4195,153.464,BURRINGBAR NSW 2483,BURRINGBAR,NSW,2483,2,Bundjalung,Yugambeh,NA,NA,NA
-28.4608,153.4864,CRABBES CREEK NSW 2483,CRABBES CREEK,NSW,2483,2,Bundjalung,Yugambeh,NA,NA,NA
-28.488,153.4713,MIDDLE POCKET NSW 2483,MIDDLE POCKET,NSW,2483,2,Bundjalung,Yugambeh,NA,NA,NA
-28.4342,153.501,MOOBALL NSW 2483,MOOBALL,NSW,2483,2,Bundjalung,Yugambeh,NA,NA,NA
-28.5168,153.5513,NEW BRIGHTON NSW 2483,NEW BRIGHTON,NSW,2483,2,Bundjalung,Yugambeh,NA,NA,NA
-28.4955,153.5314,OCEAN SHORES NSW 2483,OCEAN SHORES,NSW,2483,2,Bundjalung,Yugambeh,NA,NA,NA
-28.4184,153.516,SLEEPY HOLLOW NSW 2483,SLEEPY HOLLOW,NSW,2483,2,Bundjalung,Yugambeh,NA,NA,NA
-28.4979,153.5467,SOUTH GOLDEN BEACH NSW 2483,SOUTH GOLDEN BEACH,NSW,2483,2,Bundjalung,Yugambeh,NA,NA,NA
-28.5032,153.4701,THE POCKET NSW 2483,THE POCKET,NSW,2483,2,Bundjalung,Yugambeh,NA,NA,NA
-28.4498,153.4223,UPPER BURRINGBAR NSW 2483,UPPER BURRINGBAR,NSW,2483,2,Bundjalung,Yugambeh,NA,NA,NA
-28.4523,153.5343,WOOYUNG NSW 2483,WOOYUNG,NSW,2483,2,Bundjalung,Yugambeh,NA,NA,NA
-28.4799,153.4947,YELGUN NSW 2483,YELGUN,NSW,2483,2,Bundjalung,Yugambeh,NA,NA,NA
-28.3422,153.3754,BRAY PARK NSW 2484,BRAY PARK,NSW,2484,2,Bundjalung,Yugambeh,NA,NA,NA
-28.4125,153.1938,BRAYS CREEK NSW 2484,BRAYS CREEK,NSW,2484,2,Bundjalung,Yugambeh,NA,NA,NA
-28.3579,153.363,BYANGUM NSW 2484,BYANGUM,NSW,2484,2,Bundjalung,Yugambeh,NA,NA,NA
-28.44,153.2417,BYRRILL CREEK NSW 2484,BYRRILL CREEK,NSW,2484,2,Bundjalung,Yugambeh,NA,NA,NA
-28.3137,153.2822,CHILLINGHAM NSW 2484,CHILLINGHAM,NSW,2484,2,Bundjalung,Yugambeh,NA,NA,NA
-28.4579,153.3784,CHOWAN CREEK NSW 2484,CHOWAN CREEK,NSW,2484,2,Bundjalung,Yugambeh,NA,NA,NA
-28.3341,153.4794,CLOTHIERS CREEK NSW 2484,CLOTHIERS CREEK,NSW,2484,2,Bundjalung,Yugambeh,NA,NA,NA
-28.5039,153.33690000000001,COMMISSIONERS CREEK NSW 2484,COMMISSIONERS CREEK,NSW,2484,2,Bundjalung,Yugambeh,NA,NA,NA
-28.3115,153.4415,CONDONG NSW 2484,CONDONG,NSW,2484,2,Bundjalung,Yugambeh,NA,NA,NA
-28.316,153.3162,CRYSTAL CREEK NSW 2484,CRYSTAL CREEK,NSW,2484,2,Bundjalung,Yugambeh,NA,NA,NA
-28.3873,153.5178,CUDGERA CREEK NSW 2484,CUDGERA CREEK,NSW,2484,2,Bundjalung,Yugambeh,NA,NA,NA
-28.4595,153.3088,DOON DOON NSW 2484,DOON DOON,NSW,2484,2,Bundjalung,Yugambeh,NA,NA,NA
-28.2796,153.4226,DULGUIGAN NSW 2484,DULGUIGAN,NSW,2484,2,Bundjalung,Yugambeh,NA,NA,NA
-28.3891,153.3498,DUM DUM NSW 2484,DUM DUM,NSW,2484,2,Bundjalung,Yugambeh,NA,NA,NA
-28.3714,153.386,DUNBIBLE NSW 2484,DUNBIBLE,NSW,2484,2,Bundjalung,Yugambeh,NA,NA,NA
-28.2708,153.3548,DUNGAY NSW 2484,DUNGAY,NSW,2484,2,Bundjalung,Yugambeh,NA,NA,NA
-28.3484,153.3042,EUNGELLA NSW 2484,EUNGELLA,NSW,2484,2,Bundjalung,Yugambeh,NA,NA,NA
-28.3065,153.4829,EVIRON NSW 2484,EVIRON,NSW,2484,2,Bundjalung,Yugambeh,NA,NA,NA
-28.3188,153.4871,FARRANTS HILL NSW 2484,FARRANTS HILL,NSW,2484,2,Bundjalung,Yugambeh,NA,NA,NA
-28.3653,153.4208,FERNVALE NSW 2484,FERNVALE,NSW,2484,2,Bundjalung,Yugambeh,NA,NA,NA
-28.2844,153.2331,HOPKINS CREEK NSW 2484,HOPKINS CREEK,NSW,2484,2,Bundjalung,Yugambeh,NA,NA,NA
-28.3385,153.4501,KIELVALE NSW 2484,KIELVALE,NSW,2484,2,Bundjalung,Yugambeh,NA,NA,NA
-28.4625,153.2319,KUNGHUR NSW 2484,KUNGHUR,NSW,2484,2,Bundjalung,Yugambeh,NA,NA,NA
-28.5027,153.2318,KUNGHUR CREEK NSW 2484,KUNGHUR CREEK,NSW,2484,1,Bundjalung,NA,NA,NA,NA
-28.3064,153.3754,KYNNUMBOON NSW 2484,KYNNUMBOON,NSW,2484,2,Bundjalung,Yugambeh,NA,NA,NA
-28.2897,153.192,LIMPINWOOD NSW 2484,LIMPINWOOD,NSW,2484,2,Bundjalung,Yugambeh,NA,NA,NA
-28.4641,153.1623,MEBBIN NSW 2484,MEBBIN,NSW,2484,1,Bundjalung,NA,NA,NA,NA
-28.4992,153.2672,MIDGINBIL NSW 2484,MIDGINBIL,NSW,2484,1,Bundjalung,NA,NA,NA,NA
-28.4988,153.196,MOUNT BURRELL NSW 2484,MOUNT BURRELL,NSW,2484,1,Bundjalung,NA,NA,NA,NA
-28.3928,153.277,MOUNT WARNING NSW 2484,MOUNT WARNING,NSW,2484,2,Bundjalung,Yugambeh,NA,NA,NA
-28.3297,153.3793,MURWILLUMBAH NSW 2484,MURWILLUMBAH,NSW,2484,2,Bundjalung,Yugambeh,NA,NA,NA
-28.2875,153.3375,NOBBYS CREEK NSW 2484,NOBBYS CREEK,NSW,2484,2,Bundjalung,Yugambeh,NA,NA,NA
-28.3268,153.3395,NORTH ARM NSW 2484,NORTH ARM,NSW,2484,2,Bundjalung,Yugambeh,NA,NA,NA
-28.2642,153.2614,NUMINBAH NSW 2484,NUMINBAH,NSW,2484,2,Bundjalung,Yugambeh,NA,NA,NA
-28.3224,153.4595,NUNDERI NSW 2484,NUNDERI,NSW,2484,2,Bundjalung,Yugambeh,NA,NA,NA
-28.3742,153.4883,PALMVALE NSW 2484,PALMVALE,NSW,2484,2,Bundjalung,Yugambeh,NA,NA,NA
-28.3773,153.1545,PUMPENBIL NSW 2484,PUMPENBIL,NSW,2484,2,Bundjalung,Yugambeh,NA,NA,NA
-28.3515,153.4892,RESERVE CREEK NSW 2484,RESERVE CREEK,NSW,2484,2,Bundjalung,Yugambeh,NA,NA,NA
-28.3553,153.544,ROUND MOUNTAIN NSW 2484,ROUND MOUNTAIN,NSW,2484,2,Bundjalung,Yugambeh,NA,NA,NA
-28.4626,153.347,ROWLANDS CREEK NSW 2484,ROWLANDS CREEK,NSW,2484,2,Bundjalung,Yugambeh,NA,NA,NA
-28.3355,153.4145,SOUTH MURWILLUMBAH NSW 2484,SOUTH MURWILLUMBAH,NSW,2484,2,Bundjalung,Yugambeh,NA,NA,NA
-28.4059,153.4128,STOKERS SIDING NSW 2484,STOKERS SIDING,NSW,2484,2,Bundjalung,Yugambeh,NA,NA,NA
-28.4346,153.2911,TERRAGON NSW 2484,TERRAGON,NSW,2484,2,Bundjalung,Yugambeh,NA,NA,NA
-28.2515,153.3751,TOMEWIN NSW 2484,TOMEWIN,NSW,2484,2,Bundjalung,Yugambeh,NA,NA,NA
-28.3625,153.2265,TYALGUM NSW 2484,TYALGUM,NSW,2484,2,Bundjalung,Yugambeh,NA,NA,NA
-28.3369,153.1621,TYALGUM CREEK NSW 2484,TYALGUM CREEK,NSW,2484,2,Bundjalung,Yugambeh,NA,NA,NA
-28.2966,153.4219,TYGALGAH NSW 2484,TYGALGAH,NSW,2484,2,Bundjalung,Yugambeh,NA,NA,NA
-28.4149,153.327,UKI NSW 2484,UKI,NSW,2484,2,Bundjalung,Yugambeh,NA,NA,NA
-28.2721,153.3052,UPPER CRYSTAL CREEK NSW 2484,UPPER CRYSTAL CREEK,NSW,2484,2,Bundjalung,Yugambeh,NA,NA,NA
-28.2615,153.4016,URLIUP NSW 2484,URLIUP,NSW,2484,2,Bundjalung,Yugambeh,NA,NA,NA
-28.3606,153.4519,WARDROP VALLEY NSW 2484,WARDROP VALLEY,NSW,2484,2,Bundjalung,Yugambeh,NA,NA,NA
-28.3181,153.258,ZARA NSW 2484,ZARA,NSW,2484,2,Bundjalung,Yugambeh,NA,NA,NA
-28.1779,153.5353,TWEED HEADS NSW 2485,TWEED HEADS,NSW,2485,2,Bundjalung,Yugambeh,NA,NA,NA
-28.1842,153.5027,TWEED HEADS WEST NSW 2485,TWEED HEADS WEST,NSW,2485,2,Bundjalung,Yugambeh,NA,NA,NA
-28.2248,153.5333,BANORA POINT NSW 2486,BANORA POINT,NSW,2486,2,Bundjalung,Yugambeh,NA,NA,NA
-28.2244,153.4615,BILAMBIL NSW 2486,BILAMBIL,NSW,2486,2,Bundjalung,Yugambeh,NA,NA,NA
-28.2101,153.4841,BILAMBIL HEIGHTS NSW 2486,BILAMBIL HEIGHTS,NSW,2486,2,Bundjalung,Yugambeh,NA,NA,NA
-28.2493,153.4746,BUNGALORA NSW 2486,BUNGALORA,NSW,2486,2,Bundjalung,Yugambeh,NA,NA,NA
-28.224,153.4286,CAROOL NSW 2486,CAROOL,NSW,2486,2,Bundjalung,Yugambeh,NA,NA,NA
-28.2052,153.4578,COBAKI NSW 2486,COBAKI,NSW,2486,2,Bundjalung,Yugambeh,NA,NA,NA
-28.1748,153.4798,COBAKI LAKES NSW 2486,COBAKI LAKES,NSW,2486,2,Bundjalung,Yugambeh,NA,NA,NA
-28.2431,153.4624,DUROBY NSW 2486,DUROBY,NSW,2486,2,Bundjalung,Yugambeh,NA,NA,NA
-28.2293,153.404,GLENGARRIE NSW 2486,GLENGARRIE,NSW,2486,2,Bundjalung,Yugambeh,NA,NA,NA
-28.1989,153.4363,PIGGABEEN NSW 2486,PIGGABEEN,NSW,2486,2,Bundjalung,Yugambeh,NA,NA,NA
-28.2399,153.5067,TERRANORA NSW 2486,TERRANORA,NSW,2486,2,Bundjalung,Yugambeh,NA,NA,NA
-28.198,153.5354,TWEED HEADS SOUTH NSW 2486,TWEED HEADS SOUTH,NSW,2486,2,Bundjalung,Yugambeh,NA,NA,NA
-28.2538,153.435,UPPER DUROBY NSW 2486,UPPER DUROBY,NSW,2486,2,Bundjalung,Yugambeh,NA,NA,NA
-28.3026,153.5713,CASUARINA NSW 2487,CASUARINA,NSW,2487,2,Bundjalung,Yugambeh,NA,NA,NA
-28.2494,153.5398,CHINDERAH NSW 2487,CHINDERAH,NSW,2487,2,Bundjalung,Yugambeh,NA,NA,NA
-28.2727,153.5475,CUDGEN NSW 2487,CUDGEN,NSW,2487,2,Bundjalung,Yugambeh,NA,NA,NA
-28.312,153.5286,DURANBAH NSW 2487,DURANBAH,NSW,2487,2,Bundjalung,Yugambeh,NA,NA,NA
-28.1908,153.5598,FINGAL HEAD NSW 2487,FINGAL HEAD,NSW,2487,2,Bundjalung,Yugambeh,NA,NA,NA
-28.3016,153.5534,KINGS FOREST NSW 2487,KINGS FOREST,NSW,2487,2,Bundjalung,Yugambeh,NA,NA,NA
-28.2678,153.5726,KINGSCLIFF NSW 2487,KINGSCLIFF,NSW,2487,2,Bundjalung,Yugambeh,NA,NA,NA
-28.2807,153.5054,STOTTS CREEK NSW 2487,STOTTS CREEK,NSW,2487,2,Bundjalung,Yugambeh,NA,NA,NA
-28.3289,153.5579,BOGANGAR NSW 2488,BOGANGAR,NSW,2488,2,Bundjalung,Yugambeh,NA,NA,NA
-28.3462,153.5732,CABARITA BEACH NSW 2488,CABARITA BEACH,NSW,2488,2,Bundjalung,Yugambeh,NA,NA,NA
-28.3368,153.5348,TANGLEWOOD NSW 2488,TANGLEWOOD,NSW,2488,2,Bundjalung,Yugambeh,NA,NA,NA
-28.3647,153.5714,HASTINGS POINT NSW 2489,HASTINGS POINT,NSW,2489,2,Bundjalung,Yugambeh,NA,NA,NA
-28.3873,153.5578,POTTSVILLE NSW 2489,POTTSVILLE,NSW,2489,2,Bundjalung,Yugambeh,NA,NA,NA
-28.2571,153.4515,NORTH TUMBULGUM NSW 2490,NORTH TUMBULGUM,NSW,2490,2,Bundjalung,Yugambeh,NA,NA,NA
-28.2835,153.4804,TUMBULGUM NSW 2490,TUMBULGUM,NSW,2490,2,Bundjalung,Yugambeh,NA,NA,NA
-34.4374,150.8816,CONISTON NSW 2500,CONISTON,NSW,2500,1,Tharawal,NA,NA,NA,NA
-34.4144,150.883,GWYNNEVILLE NSW 2500,GWYNNEVILLE,NSW,2500,1,Tharawal,NA,NA,NA,NA
-34.4099,150.8739,KEIRAVILLE NSW 2500,KEIRAVILLE,NSW,2500,1,Tharawal,NA,NA,NA,NA
-34.4321,150.8735,MANGERTON NSW 2500,MANGERTON,NSW,2500,1,Tharawal,NA,NA,NA,NA
-34.4027,150.8494,MOUNT KEIRA NSW 2500,MOUNT KEIRA,NSW,2500,1,Tharawal,NA,NA,NA,NA
-34.4403,150.8703,MOUNT SAINT THOMAS NSW 2500,MOUNT SAINT THOMAS,NSW,2500,1,Tharawal,NA,NA,NA,NA
-34.407,150.8944,NORTH WOLLONGONG NSW 2500,NORTH WOLLONGONG,NSW,2500,1,Tharawal,NA,NA,NA,NA
-34.4257,150.8684,WEST WOLLONGONG NSW 2500,WEST WOLLONGONG,NSW,2500,1,Tharawal,NA,NA,NA,NA
-34.4282,150.8906,WOLLONGONG NSW 2500,WOLLONGONG,NSW,2500,1,Tharawal,NA,NA,NA,NA
-34.4709,150.8663,CRINGILA NSW 2502,CRINGILA,NSW,2502,1,Tharawal,NA,NA,NA,NA
-34.4834,150.8664,LAKE HEIGHTS NSW 2502,LAKE HEIGHTS,NSW,2502,1,Tharawal,NA,NA,NA,NA
-34.5074,150.8845,PRIMBEE NSW 2502,PRIMBEE,NSW,2502,1,Tharawal,NA,NA,NA,NA
-34.4877,150.8827,WARRAWONG NSW 2502,WARRAWONG,NSW,2502,1,Tharawal,NA,NA,NA,NA
-34.4715,150.8978,PORT KEMBLA NSW 2505,PORT KEMBLA,NSW,2505,1,Tharawal,NA,NA,NA,NA
-34.4815,150.8429,BERKELEY NSW 2506,BERKELEY,NSW,2506,1,Tharawal,NA,NA,NA,NA
-34.245,150.9704,COALCLIFF NSW 2508,COALCLIFF,NSW,2508,1,Tharawal,NA,NA,NA,NA
-34.2162,150.9242,DARKES FOREST NSW 2508,DARKES FOREST,NSW,2508,1,Tharawal,NA,NA,NA,NA
-34.1843,150.983,HELENSBURGH NSW 2508,HELENSBURGH,NSW,2508,1,Tharawal,NA,NA,NA,NA
-34.1716,151.0287,LILYVALE NSW 2508,LILYVALE,NSW,2508,1,Tharawal,NA,NA,NA,NA
-34.2625,150.9394,MADDENS PLAINS NSW 2508,MADDENS PLAINS,NSW,2508,1,Tharawal,NA,NA,NA,NA
-34.2073,151.0035,OTFORD NSW 2508,OTFORD,NSW,2508,1,Tharawal,NA,NA,NA,NA
-34.2291,150.979,STANWELL PARK NSW 2508,STANWELL PARK,NSW,2508,1,Tharawal,NA,NA,NA,NA
-34.2196,150.9763,STANWELL TOPS NSW 2508,STANWELL TOPS,NSW,2508,1,Tharawal,NA,NA,NA,NA
-34.1643,150.9391,WORONORA DAM NSW 2508,WORONORA DAM,NSW,2508,1,Tharawal,NA,NA,NA,NA
-34.3019,150.9278,AUSTINMER NSW 2515,AUSTINMER,NSW,2515,1,Tharawal,NA,NA,NA,NA
-34.2582,150.9687,CLIFTON NSW 2515,CLIFTON,NSW,2515,1,Tharawal,NA,NA,NA,NA
-34.2889,150.9416,COLEDALE NSW 2515,COLEDALE,NSW,2515,1,Tharawal,NA,NA,NA,NA
-34.2676,150.959,SCARBOROUGH NSW 2515,SCARBOROUGH,NSW,2515,1,Tharawal,NA,NA,NA,NA
-34.3141,150.9134,THIRROUL NSW 2515,THIRROUL,NSW,2515,1,Tharawal,NA,NA,NA,NA
-34.2765,150.9501,WOMBARRA NSW 2515,WOMBARRA,NSW,2515,1,Tharawal,NA,NA,NA,NA
-34.3268,150.9007,BULLI NSW 2516,BULLI,NSW,2516,1,Tharawal,NA,NA,NA,NA
-34.3544,150.8911,RUSSELL VALE NSW 2517,RUSSELL VALE,NSW,2517,1,Tharawal,NA,NA,NA,NA
-34.3496,150.9035,WOONONA NSW 2517,WOONONA,NSW,2517,1,Tharawal,NA,NA,NA,NA
-34.3693,150.9194,BELLAMBI NSW 2518,BELLAMBI,NSW,2518,1,Tharawal,NA,NA,NA,NA
-34.3699,150.8886,CORRIMAL NSW 2518,CORRIMAL,NSW,2518,1,Tharawal,NA,NA,NA,NA
-34.37319300000001,150.8969115,CORRIMAL EAST NSW 2518,CORRIMAL EAST,NSW,2518,1,Tharawal,NA,NA,NA,NA
-34.3774,150.9122,EAST CORRIMAL NSW 2518,EAST CORRIMAL,NSW,2518,1,Tharawal,NA,NA,NA,NA
-34.3765,150.8763,TARRAWANNA NSW 2518,TARRAWANNA,NSW,2518,1,Tharawal,NA,NA,NA,NA
-34.3841,150.9055,TOWRADGI NSW 2518,TOWRADGI,NSW,2518,1,Tharawal,NA,NA,NA,NA
-34.3866,150.8717,BALGOWNIE NSW 2519,BALGOWNIE,NSW,2519,1,Tharawal,NA,NA,NA,NA
-34.3967,150.8898,FAIRY MEADOW NSW 2519,FAIRY MEADOW,NSW,2519,1,Tharawal,NA,NA,NA,NA
-34.3845,150.8908,FERNHILL NSW 2519,FERNHILL,NSW,2519,1,Tharawal,NA,NA,NA,NA
-34.4006,150.8787,MOUNT OUSLEY NSW 2519,MOUNT OUSLEY,NSW,2519,1,Tharawal,NA,NA,NA,NA
-34.3955,150.8687,MOUNT PLEASANT NSW 2519,MOUNT PLEASANT,NSW,2519,1,Tharawal,NA,NA,NA,NA
-34.4311,150.8501,FIGTREE NSW 2525,FIGTREE,NSW,2525,1,Tharawal,NA,NA,NA,NA
-34.3869,150.7768,CORDEAUX NSW 2526,CORDEAUX,NSW,2526,1,Tharawal,NA,NA,NA,NA
-34.445,150.8284,CORDEAUX HEIGHTS NSW 2526,CORDEAUX HEIGHTS,NSW,2526,1,Tharawal,NA,NA,NA,NA
-34.456,150.8146,FARMBOROUGH HEIGHTS NSW 2526,FARMBOROUGH HEIGHTS,NSW,2526,1,Tharawal,NA,NA,NA,NA
-34.4627,150.8,KEMBLA GRANGE NSW 2526,KEMBLA GRANGE,NSW,2526,1,Tharawal,NA,NA,NA,NA
-34.4262,150.8105,KEMBLA HEIGHTS NSW 2526,KEMBLA HEIGHTS,NSW,2526,1,Tharawal,NA,NA,NA,NA
-34.4289,150.8251,MOUNT KEMBLA NSW 2526,MOUNT KEMBLA,NSW,2526,1,Tharawal,NA,NA,NA,NA
-34.4744129,150.7905102,STREAM HILL NSW 2526,STREAM HILL,NSW,2526,1,Tharawal,NA,NA,NA,NA
-34.4582,150.8468,UNANDERRA NSW 2526,UNANDERRA,NSW,2526,1,Tharawal,NA,NA,NA,NA
-34.5823,150.776,ALBION PARK NSW 2527,ALBION PARK,NSW,2527,1,Tharawal,NA,NA,NA,NA
-34.5616,150.7905,ALBION PARK RAIL NSW 2527,ALBION PARK RAIL,NSW,2527,1,Tharawal,NA,NA,NA,NA
-34.5606,150.7252,CALDERWOOD NSW 2527,CALDERWOOD,NSW,2527,1,Tharawal,NA,NA,NA,NA
-34.5951,150.8196,CROOM NSW 2527,CROOM,NSW,2527,1,Tharawal,NA,NA,NA,NA
-34.5836,150.6939,TONGARRA NSW 2527,TONGARRA,NSW,2527,1,Tharawal,NA,NA,NA,NA
-34.5823,150.736,TULLIMBAR NSW 2527,TULLIMBAR,NSW,2527,1,Tharawal,NA,NA,NA,NA
-34.563,150.8545,BARRACK HEIGHTS NSW 2528,BARRACK HEIGHTS,NSW,2528,1,Tharawal,NA,NA,NA,NA
-34.5633,150.8695,BARRACK POINT NSW 2528,BARRACK POINT,NSW,2528,1,Tharawal,NA,NA,NA,NA
-34.5399,150.8601,LAKE ILLAWARRA NSW 2528,LAKE ILLAWARRA,NSW,2528,1,Tharawal,NA,NA,NA,NA
-34.55,150.8422,MOUNT WARRIGAL NSW 2528,MOUNT WARRIGAL,NSW,2528,1,Tharawal,NA,NA,NA,NA
-34.5516,150.8594,WARILLA NSW 2528,WARILLA,NSW,2528,1,Tharawal,NA,NA,NA,NA
-34.5287,150.873,WINDANG NSW 2528,WINDANG,NSW,2528,1,Tharawal,NA,NA,NA,NA
-34.5713,150.8329,BLACKBUTT NSW 2529,BLACKBUTT,NSW,2529,1,Tharawal,NA,NA,NA,NA
-34.6214,150.823,DUNMORE NSW 2529,DUNMORE,NSW,2529,1,Tharawal,NA,NA,NA,NA
-34.5803,150.8469,FLINDERS NSW 2529,FLINDERS,NSW,2529,1,Tharawal,NA,NA,NA,NA
-34.5628,150.8208,OAK FLATS NSW 2529,OAK FLATS,NSW,2529,1,Tharawal,NA,NA,NA,NA
-34.5953,150.8738,SHELL COVE NSW 2529,SHELL COVE,NSW,2529,1,Tharawal,NA,NA,NA,NA
-34.5759,150.862,SHELLHARBOUR NSW 2529,SHELLHARBOUR,NSW,2529,1,Tharawal,NA,NA,NA,NA
-34.5648,150.8359,SHELLHARBOUR CITY CENTRE NSW 2529,SHELLHARBOUR CITY CENTRE,NSW,2529,1,Tharawal,NA,NA,NA,NA
-34.5221,150.7455,AVONDALE NSW 2530,AVONDALE,NSW,2530,1,Tharawal,NA,NA,NA,NA
-34.4826,150.8119,BROWNSVILLE NSW 2530,BROWNSVILLE,NSW,2530,1,Tharawal,NA,NA,NA,NA
-34.5036,150.7686,CLEVELAND NSW 2530,CLEVELAND,NSW,2530,1,Tharawal,NA,NA,NA,NA
-34.5068,150.7949,DAPTO NSW 2530,DAPTO,NSW,2530,1,Tharawal,NA,NA,NA,NA
-34.4546,150.7627,DOMBARTON NSW 2530,DOMBARTON,NSW,2530,1,Tharawal,NA,NA,NA,NA
-34.5452,150.7958,HAYWARDS BAY NSW 2530,HAYWARDS BAY,NSW,2530,1,Tharawal,NA,NA,NA,NA
-34.4906,150.7759,HORSLEY NSW 2530,HORSLEY,NSW,2530,1,Tharawal,NA,NA,NA,NA
-34.4926,150.8147,KANAHOOKA NSW 2530,KANAHOOKA,NSW,2530,1,Tharawal,NA,NA,NA,NA
-34.5065,150.8092,KOONAWARRA NSW 2530,KOONAWARRA,NSW,2530,1,Tharawal,NA,NA,NA,NA
-34.5399,150.717,MARSHALL MOUNT NSW 2530,MARSHALL MOUNT,NSW,2530,1,Tharawal,NA,NA,NA,NA
-34.4719,150.7502,WONGAWILLI NSW 2530,WONGAWILLI,NSW,2530,1,Tharawal,NA,NA,NA,NA
-34.5337,150.7941,YALLAH NSW 2530,YALLAH,NSW,2530,1,Tharawal,NA,NA,NA,NA
-34.6549,150.849,BOMBO NSW 2533,BOMBO,NSW,2533,1,Tharawal,NA,NA,NA,NA
-34.6228,150.7646,CURRAMORE NSW 2533,CURRAMORE,NSW,2533,1,Tharawal,NA,NA,NA,NA
-34.6569,150.7577,JAMBEROO NSW 2533,JAMBEROO,NSW,2533,1,Tharawal,NA,NA,NA,NA
-34.6747,150.8151,JERRARA NSW 2533,JERRARA,NSW,2533,1,Tharawal,NA,NA,NA,NA
-34.6745,150.8466,KIAMA NSW 2533,KIAMA,NSW,2533,1,Tharawal,NA,NA,NA,NA
-34.6398,150.8462,KIAMA DOWNS NSW 2533,KIAMA DOWNS,NSW,2533,1,Tharawal,NA,NA,NA,NA
-34.703,150.8403,KIAMA HEIGHTS NSW 2533,KIAMA HEIGHTS,NSW,2533,1,Tharawal,NA,NA,NA,NA
-34.6225,150.85,MINNAMURRA NSW 2533,MINNAMURRA,NSW,2533,1,Tharawal,NA,NA,NA,NA
-34.6988,150.8034,SADDLEBACK MOUNTAIN NSW 2533,SADDLEBACK MOUNTAIN,NSW,2533,1,Tharawal,NA,NA,NA,NA
-34.7458,150.7528,BROUGHTON VILLAGE NSW 2534,BROUGHTON VILLAGE,NSW,2534,1,Tharawal,NA,NA,NA,NA
-34.7165,150.7594,FOXGROUND NSW 2534,FOXGROUND,NSW,2534,1,Tharawal,NA,NA,NA,NA
-34.7451,150.8239,GERRINGONG NSW 2534,GERRINGONG,NSW,2534,1,Tharawal,NA,NA,NA,NA
-34.774,150.7967,GERROA NSW 2534,GERROA,NSW,2534,1,Tharawal,NA,NA,NA,NA
-34.7605,150.7811,TOOLIJOOA NSW 2534,TOOLIJOOA,NSW,2534,1,Tharawal,NA,NA,NA,NA
-34.732,150.8346,WERRI BEACH NSW 2534,WERRI BEACH,NSW,2534,1,Tharawal,NA,NA,NA,NA
-34.8436,150.6819,BACK FOREST NSW 2535,BACK FOREST,NSW,2535,1,Tharawal,NA,NA,NA,NA
-34.7592,150.6121,BELLAWONGARAH NSW 2535,BELLAWONGARAH,NSW,2535,1,Tharawal,NA,NA,NA,NA
-34.7994,150.7325,BERRY NSW 2535,BERRY,NSW,2535,1,Tharawal,NA,NA,NA,NA
-34.7658,150.6504,BERRY MOUNTAIN NSW 2535,BERRY MOUNTAIN,NSW,2535,1,Tharawal,NA,NA,NA,NA
-34.6974,150.6913,BROGERS CREEK NSW 2535,BROGERS CREEK,NSW,2535,1,Tharawal,NA,NA,NA,NA
-34.7563,150.7268,BROUGHTON NSW 2535,BROUGHTON,NSW,2535,1,Tharawal,NA,NA,NA,NA
-34.739,150.7055,BROUGHTON VALE NSW 2535,BROUGHTON VALE,NSW,2535,1,Tharawal,NA,NA,NA,NA
-34.6806,150.654,BUDDEROO NSW 2535,BUDDEROO,NSW,2535,1,Tharawal,NA,NA,NA,NA
-34.7507,150.6656,BUNDEWALLAH NSW 2535,BUNDEWALLAH,NSW,2535,1,Tharawal,NA,NA,NA,NA
-34.8266,150.7008,FAR MEADOW NSW 2535,FAR MEADOW,NSW,2535,1,Tharawal,NA,NA,NA,NA
-34.8017,150.6581,JASPERS BRUSH NSW 2535,JASPERS BRUSH,NSW,2535,1,Tharawal,NA,NA,NA,NA
-34.8493,150.7412,SHOALHAVEN HEADS NSW 2535,SHOALHAVEN HEADS,NSW,2535,1,Tharawal,NA,NA,NA,NA
-34.7248,150.6322,WATTAMOLLA NSW 2535,WATTAMOLLA,NSW,2535,1,Tharawal,NA,NA,NA,NA
-34.7286,150.6726,WOODHILL NSW 2535,WOODHILL,NSW,2535,1,Tharawal,NA,NA,NA,NA
-35.7373,150.1985,BATEHAVEN NSW 2536,BATEHAVEN,NSW,2536,1,Yuin,NA,NA,NA,NA
-35.7063,150.1669,BATEMANS BAY NSW 2536,BATEMANS BAY,NSW,2536,1,Yuin,NA,NA,NA,NA
-35.61,150.2154,BENANDARAH NSW 2536,BENANDARAH,NSW,2536,1,Yuin,NA,NA,NA,NA
-35.8519,150.1151,BIMBIMBIE NSW 2536,BIMBIMBIE,NSW,2536,1,Yuin,NA,NA,NA,NA
-35.6525,149.9815,BUCKENBOWRA NSW 2536,BUCKENBOWRA,NSW,2536,1,Yuin,NA,NA,NA,NA
-35.7298,150.1854,CATALINA NSW 2536,CATALINA,NSW,2536,1,Yuin,NA,NA,NA,NA
-35.5666,150.0975,CURROWAN NSW 2536,CURROWAN,NSW,2536,1,Yuin,NA,NA,NA,NA
-35.7514,150.21190000000001,DENHAMS BEACH NSW 2536,DENHAMS BEACH,NSW,2536,1,Yuin,NA,NA,NA,NA
